WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,class
10,10,10,90,90,30,30,0,0,10,20,0,0,0,30,30,10,20,0,10,20,20,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,no
24,24,8.33,91.67,66.67,20.83,16.67,0,0,8.33,8.33,0,4.17,0,29.17,16.67,0,29.17,0,8.33,16.67,8.33,4.17,4.17,0,8.33,20.83,0,0,0,12.5,4.17,8.33,0,8.33,0,20.83,0,0,8.33,8.33,0,0,4.17,8.33,0,0,0,0,4.17,0,0,4.17,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,no
23,23,0,100,95.65,52.17,52.17,8.7,0,17.39,26.09,0,0,0,30.43,26.09,0,30.43,0,0,0,17.39,0,0,0,0,43.48,0,0,0,0,0,0,0,0,0,17.39,0,0,0,0,0,0,17.39,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
14,14,7.14,92.86,64.29,14.29,14.29,0,0,7.14,7.14,0,0,7.14,21.43,14.29,0,21.43,0,14.29,7.14,7.14,7.14,0,0,0,14.29,0,0,0,14.29,14.29,0,0,0,0,21.43,0,7.14,7.14,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,14.29,0,0,7.14,0,0,0,0,0,no
22,22,9.09,100,63.64,22.73,13.64,0,0,9.09,4.55,0,9.09,0,27.27,22.73,0,18.18,4.55,9.09,4.55,4.55,4.55,0,0,0,27.27,0,0,4.55,18.18,13.64,4.55,4.55,0,0,13.64,0,4.55,4.55,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,9.09,4.55,4.55,4.55,0,0,0,0,0,0,0,0,4.55,4.55,no
19,19,10.53,94.74,63.16,21.05,15.79,0,0,10.53,5.26,0,5.26,0,31.58,21.05,0,26.32,5.26,10.53,10.53,5.26,0,0,0,0,15.79,0,0,0,15.79,15.79,0,0,0,0,10.53,5.26,0,0,5.26,0,0,0,5.26,0,0,0,0,0,0,0,0,0,10.53,0,0,10.53,0,10.53,0,0,5.26,0,0,0,0,0,no
15,15,26.67,80,46.67,6.67,6.67,0,0,0,6.67,0,0,0,13.33,13.33,0,13.33,0,6.67,6.67,13.33,0,6.67,0,0,6.67,0,0,0,6.67,0,6.67,0,0,6.67,26.67,6.67,6.67,0,0,0,6.67,6.67,0,6.67,6.67,0,0,0,0,0,0,0,6.67,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,no
23,23,17.39,91.3,47.83,8.7,8.7,0,0,4.35,4.35,0,0,8.7,26.09,17.39,0,21.74,4.35,0,13.04,0,0,0,8.7,0,8.7,0,0,0,4.35,0,4.35,0,0,4.35,47.83,13.04,17.39,4.35,13.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
29,29,13.79,96.55,58.62,17.24,13.79,6.9,0,3.45,3.45,0,3.45,13.79,13.79,6.9,0,13.79,0,10.34,6.9,10.34,0,0,3.45,0,17.24,3.45,0,3.45,3.45,3.45,0,0,0,0,37.93,17.24,10.34,0,3.45,3.45,0,6.9,0,3.45,0,0,3.45,0,0,0,0,0,6.9,0,0,3.45,0,0,0,0,0,0,0,0,0,0,no
21,21,14.29,90.48,66.67,33.33,33.33,19.05,0,4.76,9.52,0,0,4.76,19.05,19.05,0,9.52,4.76,9.52,0,9.52,0,0,0,0,33.33,4.76,0,0,4.76,4.76,0,0,0,0,4.76,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,4.76,0,4.76,0,0,0,0,0,0,0,0,0,0,no
13,13,7.69,92.31,69.23,23.08,23.08,0,0,7.69,15.38,0,0,7.69,15.38,15.38,0,15.38,0,0,15.38,0,0,7.69,0,0,38.46,0,0,0,15.38,7.69,7.69,0,0,0,15.38,0,7.69,0,0,0,0,7.69,0,7.69,0,7.69,0,0,0,0,0,0,15.38,0,15.38,0,0,0,0,0,0,0,0,0,0,0,no
26,26,3.85,92.31,61.54,30.77,26.92,7.69,0,11.54,7.69,0,3.85,3.85,26.92,15.38,0,26.92,0,3.85,3.85,3.85,0,3.85,0,0,30.77,0,3.85,0,23.08,23.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,11.54,3.85,7.69,0,0,3.85,0,0,0,0,0,0,0,0,no
8,8,0,87.5,75,25,25,0,0,12.5,12.5,0,0,0,25,25,0,25,0,0,12.5,12.5,0,0,0,0,25,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,12.5,0,0,no
24,24,16.67,95.83,58.33,25,25,8.33,0,8.33,4.17,4.17,0,0,20.83,12.5,0,20.83,0,8.33,12.5,8.33,0,0,0,0,25,0,0,4.17,12.5,8.33,4.17,0,0,0,12.5,4.17,0,0,0,0,0,0,8.33,8.33,8.33,0,0,8.33,0,0,8.33,0,12.5,0,4.17,12.5,0,0,0,0,0,0,0,0,0,4.17,no
19,19,10.53,89.47,63.16,26.32,10.53,0,0,5.26,5.26,0,15.79,0,26.32,26.32,0,15.79,5.26,0,15.79,0,0,0,0,0,21.05,0,0,5.26,5.26,0,5.26,0,0,0,26.32,5.26,0,5.26,0,0,0,10.53,0,0,0,0,0,0,0,0,0,0,5.26,0,5.26,0,0,5.26,0,0,0,0,0,0,0,0,no
17,17,11.76,94.12,64.71,35.29,23.53,5.88,0,5.88,11.76,0,11.76,0,23.53,17.65,5.88,17.65,0,0,11.76,0,0,0,0,0,29.41,5.88,0,0,5.88,5.88,0,0,0,0,11.76,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,no
24,24,8.33,91.67,58.33,37.5,25,4.17,0,8.33,12.5,0,12.5,0,25,8.33,4.17,20.83,0,4.17,8.33,4.17,0,0,0,0,37.5,0,0,0,4.17,4.17,0,0,0,0,16.67,4.17,0,4.17,0,8.33,0,0,0,4.17,0,4.17,0,4.17,0,4.17,0,0,4.17,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,no
15,15,20,100,46.67,13.33,13.33,0,0,6.67,6.67,0,0,0,13.33,13.33,0,13.33,0,6.67,6.67,6.67,0,0,0,0,20,0,0,0,13.33,13.33,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,26.67,13.33,6.67,6.67,0,13.33,13.33,0,0,0,0,0,0,0,no
19,19,15.79,89.47,68.42,26.32,21.05,0,5.26,10.53,5.26,0,5.26,0,31.58,21.05,5.26,21.05,0,0,15.79,0,0,5.26,0,0,26.32,0,0,0,0,0,0,0,0,0,15.79,5.26,0,0,5.26,0,0,10.53,0,0,0,0,0,0,0,0,0,0,10.53,0,5.26,5.26,0,0,0,0,5.26,0,0,0,0,0,no
25,25,4,88,68,24,20,0,0,4,12,4,4,8,20,16,4,16,0,4,12,4,0,0,0,0,24,0,0,0,12,12,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,4,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,no
27,27,0,81.48,51.85,22.22,18.52,3.7,0,7.41,7.41,0,3.7,3.7,22.22,11.11,3.7,18.52,0,3.7,3.7,0,7.41,0,0,3.7,22.22,0,0,3.7,7.41,0,7.41,0,7.41,0,14.81,3.7,7.41,0,0,0,0,0,3.7,3.7,0,0,3.7,3.7,3.7,0,0,0,3.7,0,0,7.41,0,3.7,0,0,0,0,3.7,0,0,3.7,no
13,13,0,84.62,69.23,23.08,23.08,7.69,0,7.69,7.69,0,0,7.69,23.08,15.38,0,23.08,0,7.69,0,7.69,0,7.69,0,0,23.08,0,0,7.69,0,0,0,0,0,0,23.08,7.69,0,0,7.69,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
22,22,0,90.91,59.09,13.64,9.09,0,0,4.55,4.55,0,4.55,4.55,18.18,13.64,0,18.18,0,13.64,13.64,4.55,0,0,4.55,0,9.09,0,0,0,9.09,9.09,0,0,0,0,4.55,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,31.82,0,9.09,22.73,0,0,0,0,0,0,0,0,0,0,no
14,14,14.29,92.86,57.14,21.43,21.43,7.14,0,7.14,7.14,0,0,7.14,21.43,14.29,0,21.43,0,14.29,0,7.14,0,0,0,0,21.43,0,0,7.14,7.14,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,0,0,14.29,0,0,0,7.14,0,0,0,0,0,0,no
13,13,7.69,76.92,46.15,15.38,7.69,0,0,0,7.69,0,7.69,0,7.69,7.69,0,7.69,0,0,15.38,0,0,7.69,0,0,7.69,0,0,0,7.69,7.69,0,0,0,0,15.38,7.69,0,0,0,7.69,0,0,0,0,0,0,0,7.69,7.69,0,0,0,15.38,0,15.38,0,7.69,7.69,0,0,0,0,0,0,0,0,no
15,15,13.33,93.33,73.33,20,20,0,0,6.67,13.33,0,0,13.33,13.33,13.33,0,13.33,0,6.67,6.67,6.67,6.67,6.67,0,0,20,0,0,0,13.33,13.33,0,0,0,0,26.67,0,0,0,0,26.67,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,13.33,0,0,0,0,0,0,0,0,0,0,no
31,31,3.23,96.77,61.29,25.81,22.58,9.68,0,3.23,9.68,0,3.23,3.23,25.81,25.81,6.45,19.35,0,6.45,6.45,6.45,6.45,0,0,0,22.58,3.23,0,3.23,3.23,3.23,0,0,0,0,9.68,0,9.68,0,0,0,0,0,0,3.23,0,3.23,0,3.23,0,0,0,3.23,12.9,3.23,6.45,3.23,0,0,0,0,0,0,0,3.23,3.23,0,no
13,13,15.38,92.31,76.92,23.08,23.08,0,0,15.38,7.69,0,0,7.69,23.08,15.38,0,23.08,0,15.38,7.69,7.69,0,7.69,0,0,30.77,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,no
24,24,12.5,87.5,62.5,20.83,16.67,0,0,12.5,4.17,0,4.17,8.33,20.83,12.5,0,16.67,4.17,8.33,0,8.33,0,4.17,0,0,29.17,4.17,0,8.33,0,0,0,0,0,0,25,4.17,4.17,4.17,8.33,4.17,0,4.17,4.17,0,0,0,0,4.17,0,4.17,0,0,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,0,no
22,22,13.64,81.82,63.64,22.73,13.64,0,0,4.55,9.09,0,9.09,0,13.64,13.64,4.55,9.09,0,9.09,13.64,0,4.55,0,0,0,18.18,0,0,4.55,4.55,0,4.55,0,4.55,0,13.64,0,4.55,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,22.73,0,13.64,9.09,0,0,0,0,0,0,0,0,0,0,no
28,28,0,96.43,67.86,21.43,14.29,0,0,3.57,10.71,0,7.14,10.71,14.29,10.71,0,14.29,0,0,10.71,3.57,3.57,3.57,3.57,0,28.57,0,0,7.14,7.14,3.57,3.57,0,0,0,14.29,0,0,3.57,0,3.57,0,7.14,0,10.71,3.57,3.57,3.57,3.57,3.57,0,0,0,10.71,3.57,3.57,3.57,0,3.57,0,0,0,0,0,0,0,0,no
25,25,0,92,56,24,12,4,0,4,4,0,12,8,16,12,0,16,0,4,0,8,4,0,0,0,12,0,0,0,12,8,4,4,0,0,20,0,8,0,0,4,0,4,4,8,4,4,0,0,0,0,0,0,4,0,4,4,0,0,4,0,0,0,0,4,0,4,no
21,21,19.05,100,71.43,28.57,28.57,19.05,0,4.76,4.76,0,0,4.76,28.57,19.05,4.76,23.81,0,9.52,4.76,4.76,4.76,4.76,0,0,19.05,0,0,4.76,14.29,14.29,0,0,0,0,23.81,4.76,4.76,0,4.76,9.52,0,0,0,4.76,4.76,0,0,0,0,0,0,0,4.76,0,0,4.76,0,4.76,0,0,0,0,0,0,0,0,no
19,19,15.79,94.74,73.68,26.32,26.32,10.53,0,10.53,5.26,0,0,5.26,26.32,21.05,5.26,10.53,5.26,10.53,5.26,10.53,0,0,0,0,26.32,0,0,5.26,10.53,10.53,0,0,0,0,26.32,0,5.26,10.53,5.26,10.53,0,0,5.26,5.26,5.26,0,0,0,0,0,0,0,10.53,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,no
18,18,0,94.44,83.33,33.33,33.33,0,11.11,11.11,11.11,0,0,0,22.22,22.22,0,16.67,0,0,5.56,16.67,0,5.56,0,0,38.89,0,0,0,5.56,5.56,0,0,0,0,27.78,0,0,5.56,11.11,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,no
25,25,12,92,60,20,16,0,0,12,4,0,4,8,20,12,0,16,4,8,0,8,0,4,0,4,28,4,0,8,4,0,4,0,4,0,24,4,4,4,8,4,0,4,4,0,0,0,0,8,0,8,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,no
28,28,14.29,82.14,60.71,25,17.86,3.57,3.57,3.57,7.14,0,7.14,7.14,14.29,10.71,3.57,10.71,0,7.14,7.14,7.14,0,3.57,0,0,21.43,0,0,0,0,0,0,0,0,0,14.29,0,3.57,0,3.57,0,0,7.14,0,0,0,0,0,0,0,0,0,0,10.71,0,3.57,3.57,10.71,3.57,0,0,3.57,0,0,0,0,0,no
27,27,11.11,92.59,55.56,29.63,25.93,14.81,0,3.7,7.41,0,3.7,3.7,25.93,18.52,7.41,18.52,0,0,3.7,3.7,0,0,0,0,14.81,0,0,3.7,3.7,3.7,0,0,0,0,14.81,7.41,0,0,0,3.7,0,3.7,0,0,0,0,0,0,0,0,0,0,7.41,0,3.7,14.81,7.41,0,0,0,0,0,0,0,0,11.11,no
26,26,7.69,92.31,57.69,26.92,19.23,7.69,0,3.85,3.85,3.85,7.69,11.54,30.77,15.38,15.38,15.38,0,0,3.85,3.85,3.85,0,0,0,34.62,0,0,7.69,3.85,3.85,0,0,0,0,15.38,7.69,3.85,0,0,3.85,0,0,0,7.69,3.85,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
27,27,3.7,100,70.37,18.52,11.11,3.7,0,3.7,3.7,0,7.41,11.11,18.52,14.81,0,14.81,0,11.11,3.7,7.41,3.7,0,3.7,0,14.81,0,0,7.41,7.41,0,7.41,0,7.41,0,22.22,3.7,3.7,3.7,0,3.7,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,no
25,25,12,88,64,20,12,0,0,4,8,0,8,0,16,16,4,12,0,12,16,0,4,0,0,4,16,0,0,4,8,0,8,0,8,0,12,0,4,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,28,0,16,12,0,0,0,0,0,0,0,0,0,0,no
25,25,12,80,48,12,8,0,0,4,4,0,4,4,16,12,0,16,0,0,12,4,4,4,0,0,12,0,0,4,12,4,8,0,4,0,12,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,no
12,12,16.67,100,83.33,50,25,0,0,8.33,16.67,0,25,0,25,25,0,25,0,0,8.33,0,0,0,0,0,33.33,0,0,0,16.67,0,16.67,16.67,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
27,27,7.41,88.89,70.37,25.93,11.11,3.7,0,3.7,3.7,0,14.81,3.7,11.11,7.41,0,11.11,0,14.81,11.11,18.52,3.7,3.7,0,3.7,14.81,0,0,0,3.7,0,3.7,0,3.7,0,14.81,7.41,0,0,0,0,0,7.41,0,3.7,0,0,3.7,0,0,0,0,0,14.81,0,7.41,7.41,0,0,0,0,0,0,0,0,0,0,no
25,25,8,100,68,36,28,12,0,12,4,0,8,0,32,16,8,20,0,0,8,0,4,0,4,0,20,0,0,0,4,0,4,0,4,0,32,16,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,8,0,4,4,0,0,0,0,0,0,0,0,0,0,no
12,12,16.67,75,58.33,33.33,33.33,16.67,0,8.33,8.33,0,0,0,16.67,16.67,0,16.67,0,0,0,8.33,0,0,0,0,16.67,0,0,0,8.33,8.33,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
23,23,13.04,91.3,65.22,39.13,34.78,13.04,4.35,4.35,13.04,0,4.35,0,17.39,17.39,0,17.39,0,4.35,8.7,0,0,0,0,0,26.09,0,0,0,4.35,0,4.35,4.35,0,0,8.7,0,0,0,4.35,0,0,4.35,0,4.35,4.35,0,0,4.35,4.35,0,0,0,8.7,8.7,0,0,4.35,0,0,0,0,0,0,0,0,0,no
23,23,13.04,91.3,69.57,17.39,13.04,0,0,8.7,4.35,0,4.35,0,26.09,21.74,0,17.39,0,17.39,4.35,8.7,4.35,0,4.35,0,13.04,0,0,0,4.35,4.35,0,0,0,0,21.74,0,0,0,4.35,0,8.7,0,8.7,0,0,0,0,0,0,0,0,0,13.04,0,8.7,4.35,0,0,0,0,0,4.35,0,0,0,0,no
15,15,13.33,86.67,73.33,33.33,26.67,6.67,0,13.33,6.67,0,6.67,0,20,13.33,0,20,0,6.67,6.67,20,0,0,13.33,0,20,0,0,0,0,0,0,0,0,0,26.67,6.67,0,0,13.33,0,0,6.67,13.33,0,0,0,0,0,0,0,0,0,6.67,0,6.67,6.67,0,0,0,0,0,0,0,0,0,6.67,no
29,29,6.9,96.55,75.86,17.24,10.34,0,0,3.45,6.9,0,6.9,3.45,17.24,13.79,3.45,13.79,0,6.9,6.9,17.24,10.34,0,6.9,0,10.34,0,0,0,3.45,3.45,0,0,0,0,37.93,3.45,0,3.45,10.34,0,3.45,3.45,20.69,0,0,0,0,0,0,0,0,0,3.45,0,3.45,0,0,0,0,0,0,3.45,0,0,0,0,no
26,26,7.69,96.15,53.85,15.38,11.54,0,3.85,3.85,3.85,0,3.85,7.69,23.08,15.38,0,19.23,0,3.85,11.54,0,0,0,0,0,26.92,0,0,3.85,3.85,3.85,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,26.92,19.23,7.69,0,0,0,0,3.85,0,0,0,0,0,0,no
24,24,0,95.83,75,16.67,12.5,4.17,0,4.17,4.17,0,4.17,4.17,20.83,20.83,0,16.67,0,20.83,8.33,20.83,4.17,0,0,0,8.33,0,0,0,8.33,4.17,4.17,0,0,0,20.83,0,8.33,0,0,0,0,4.17,8.33,0,0,0,0,0,0,0,0,0,8.33,4.17,0,8.33,4.17,8.33,0,0,0,0,0,0,0,4.17,no
27,27,7.41,96.3,55.56,33.33,25.93,14.81,0,3.7,7.41,0,7.41,0,18.52,7.41,0,18.52,0,3.7,3.7,3.7,0,7.41,0,0,22.22,3.7,0,0,14.81,3.7,11.11,3.7,7.41,0,14.81,0,11.11,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,3.7,0,0,0,0,0,0,0,3.7,0,0,no
21,21,14.29,76.19,47.62,14.29,9.52,0,0,4.76,4.76,0,4.76,9.52,23.81,19.05,0,23.81,0,0,4.76,0,0,0,0,0,14.29,0,0,0,14.29,9.52,4.76,0,4.76,0,9.52,0,0,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,no
26,26,3.85,84.62,69.23,23.08,15.38,3.85,0,3.85,7.69,0,7.69,3.85,23.08,19.23,0,23.08,0,0,19.23,0,0,7.69,0,0,19.23,0,0,3.85,3.85,3.85,0,0,0,0,15.38,0,0,0,7.69,0,0,7.69,0,3.85,0,3.85,0,0,0,0,0,0,11.54,3.85,7.69,0,0,0,3.85,0,0,0,0,0,0,0,no
19,19,10.53,73.68,52.63,10.53,10.53,0,0,5.26,5.26,0,0,0,15.79,15.79,0,10.53,0,5.26,21.05,5.26,0,0,5.26,0,10.53,0,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.05,5.26,10.53,5.26,0,0,0,0,0,0,0,5.26,5.26,0,no
24,24,12.5,95.83,62.5,25,20.83,4.17,0,8.33,8.33,0,4.17,4.17,25,12.5,8.33,16.67,0,0,12.5,4.17,4.17,0,0,0,33.33,0,4.17,4.17,4.17,4.17,0,0,0,0,12.5,0,0,0,0,4.17,4.17,0,4.17,0,0,0,0,0,0,0,0,0,16.67,8.33,0,8.33,0,4.17,0,0,0,0,0,0,0,0,no
14,14,14.29,78.57,57.14,21.43,21.43,0,0,7.14,14.29,0,0,14.29,14.29,14.29,0,14.29,0,0,0,7.14,0,0,0,0,21.43,0,0,0,0,0,0,0,0,0,14.29,0,0,0,7.14,0,0,7.14,0,7.14,0,0,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
22,22,9.09,86.36,54.55,22.73,22.73,4.55,0,9.09,9.09,0,0,4.55,22.73,9.09,0,22.73,0,4.55,4.55,13.64,0,4.55,0,4.55,27.27,0,4.55,0,27.27,18.18,9.09,0,4.55,0,9.09,0,0,0,4.55,0,0,4.55,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,no
6,6,16.67,83.33,66.67,33.33,33.33,0,0,16.67,16.67,0,0,0,33.33,33.33,0,33.33,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
21,21,14.29,85.71,52.38,28.57,19.05,0,0,4.76,14.29,0,9.52,4.76,23.81,14.29,4.76,19.05,0,4.76,0,4.76,0,0,4.76,4.76,33.33,0,0,4.76,9.52,0,9.52,0,4.76,0,9.52,0,4.76,4.76,0,0,0,0,0,9.52,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no
24,24,8.33,91.67,66.67,33.33,25,12.5,0,4.17,8.33,0,8.33,0,25,20.83,0,20.83,0,12.5,4.17,8.33,4.17,0,0,0,16.67,0,0,0,12.5,0,8.33,4.17,0,0,8.33,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,no
14,14,14.29,85.71,50,21.43,21.43,0,0,14.29,7.14,0,0,0,21.43,21.43,0,21.43,0,0,7.14,0,0,0,0,0,21.43,0,0,0,0,0,0,0,0,0,14.29,7.14,0,0,7.14,0,0,0,0,21.43,7.14,0,14.29,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0,7.14,0,0,0,0,0,no
25,25,12,84,64,16,16,0,0,8,8,0,0,12,16,12,0,16,0,0,16,8,4,0,0,0,16,0,0,0,8,4,4,0,0,4,24,4,0,4,4,0,4,12,4,4,0,4,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,no
23,23,8.7,95.65,60.87,26.09,17.39,0,0,13.04,4.35,0,8.7,0,13.04,8.7,0,13.04,0,8.7,8.7,0,8.7,0,0,0,26.09,0,0,4.35,13.04,13.04,0,0,0,0,13.04,4.35,0,0,0,0,0,4.35,4.35,4.35,0,0,0,0,0,0,0,0,4.35,0,0,0,4.35,0,0,0,0,0,0,0,4.35,0,no
16,16,0,93.75,75,12.5,12.5,0,0,6.25,6.25,0,0,6.25,25,12.5,6.25,18.75,0,0,18.75,18.75,0,6.25,0,0,12.5,0,0,0,0,0,0,0,0,0,37.5,6.25,0,12.5,12.5,6.25,0,12.5,12.5,6.25,6.25,0,0,0,0,0,0,0,25,0,18.75,6.25,0,0,0,0,0,0,0,0,0,0,no
19,19,21.05,89.47,68.42,36.84,31.58,5.26,5.26,10.53,10.53,0,5.26,0,21.05,15.79,0,21.05,0,0,10.53,0,5.26,0,0,0,36.84,0,0,0,5.26,5.26,0,0,0,0,15.79,5.26,5.26,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,no
12,12,0,91.67,58.33,16.67,16.67,0,0,8.33,8.33,0,0,8.33,16.67,16.67,0,16.67,0,8.33,8.33,0,0,0,0,0,25,0,0,8.33,25,8.33,16.67,0,8.33,8.33,8.33,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,no
27,27,7.41,96.3,59.26,29.63,29.63,18.52,0,3.7,7.41,0,0,3.7,29.63,7.41,0,29.63,0,3.7,7.41,3.7,0,3.7,0,0,14.81,0,0,0,7.41,3.7,3.7,0,0,0,33.33,11.11,3.7,0,7.41,0,3.7,0,7.41,3.7,0,0,3.7,3.7,0,0,3.7,0,0,0,0,0,0,3.7,0,0,0,0,0,3.7,0,0,no
26,26,3.85,100,61.54,19.23,19.23,0,0,11.54,7.69,0,0,3.85,19.23,19.23,0,11.54,0,11.54,11.54,11.54,0,0,0,0,26.92,3.85,0,3.85,11.54,11.54,0,0,0,0,11.54,3.85,3.85,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,15.38,7.69,3.85,7.69,0,7.69,0,0,0,0,0,0,0,3.85,no
26,26,3.85,96.15,61.54,26.92,19.23,3.85,0,3.85,7.69,3.85,7.69,3.85,15.38,7.69,0,15.38,0,3.85,11.54,7.69,0,3.85,0,0,19.23,0,0,0,7.69,3.85,3.85,0,3.85,0,19.23,3.85,7.69,3.85,3.85,0,0,0,3.85,3.85,0,0,3.85,0,0,0,0,0,3.85,3.85,0,0,0,0,0,0,0,0,0,3.85,0,0,no
22,22,4.55,50,31.82,13.64,13.64,4.55,0,4.55,4.55,0,0,0,22.73,13.64,0,22.73,0,0,4.55,4.55,0,0,0,4.55,13.64,0,0,0,9.09,4.55,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,4.55,0,4.55,0,4.55,0,0,4.55,0,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,no
31,31,0,90.32,70.97,19.35,16.13,3.23,0,3.23,6.45,3.23,3.23,12.9,16.13,12.9,6.45,9.68,0,3.23,12.9,3.23,0,6.45,0,0,12.9,0,0,0,6.45,0,6.45,0,6.45,0,9.68,0,0,0,0,6.45,0,0,3.23,6.45,6.45,0,0,0,0,0,0,0,9.68,0,6.45,3.23,3.23,3.23,0,0,0,0,0,0,0,0,no
27,27,11.11,85.19,70.37,22.22,14.81,7.41,0,3.7,3.7,0,7.41,0,22.22,14.81,3.7,18.52,0,14.81,18.52,7.41,3.7,3.7,0,0,14.81,0,0,0,0,0,0,0,0,0,14.81,0,3.7,7.41,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,7.41,0,3.7,3.7,0,0,0,0,0,0,0,0,0,0,no
14,14,7.14,100,78.57,21.43,14.29,0,0,7.14,7.14,0,7.14,0,21.43,21.43,0,21.43,0,28.57,7.14,0,7.14,0,0,0,14.29,0,0,0,21.43,0,21.43,14.29,7.14,0,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,no
